Rat ID,Date,BlindFlag,File,Rat #,Age,Trial,TrialType,Duration (sec),CIPL (m*sec),Avg. Velocity (cm/sec),Slide
9,10/3/2007,n,010307a.rat,19,9,1,Visible,19.9,12.44,29,0
9,10/3/2007,n,010307a.rat,19,9,2,Visible,9.3,3.89,33,0
9,10/3/2007,n,010307a.rat,19,9,3,Visible,3.6,0.83,33.9,0
9,10/3/2007,n,010307a.rat,19,9,4,Visible,5.8,1.21,34.6,0
9,10/3/2007,n,010307a.rat,19,9,5,Visible,3.2,0.59,33.1,0
9,10/3/2007,n,010307a.rat,19,9,6,Visible,3.7,0.3,37.1,0
9,10/3/2007,n,010307a.rat,19,9,7,Visible,10.9,6.91,33.3,0
9,10/3/2007,n,010307a.rat,19,9,8,Visible,3.8,0.08,30.1,0
9,10/3/2007,n,010307a.rat,19,9,9,Visible,5.9,2.07,29,0
9,10/3/2007,n,010307a.rat,19,9,10,Visible,0.8,-0.18,14.1,0
9,10/3/2007,n,010307a.rat,19,9,11,Visible,4.6,0.61,30,0
9,10/3/2007,n,010307a.rat,19,9,12,Visible,0.9,-1.85,17.2,0
10,10/3/2007,n,010307a.rat,20,9,1,Spatial,60,41.66,11.3,0
10,10/3/2007,n,010307a.rat,20,9,2,Spatial,60,49.13,16,0
10,10/3/2007,n,010307a.rat,20,9,3,Spatial,1.2,0.02,19.1,0
10,10/3/2007,n,010307a.rat,20,9,4,Spatial,60,50.32,19.6,0
10,10/3/2007,n,010307a.rat,20,9,5,Spatial,60,48.04,19.6,0
10,10/3/2007,n,010307a.rat,20,9,6,Spatial,50.1,34.14,20.7,0
10,10/3/2007,n,010307a.rat,20,9,7,Spatial,60,44.08,25.6,0
10,10/3/2007,n,010307a.rat,20,9,8,Spatial,60,37.74,22,0
10,10/3/2007,n,010307a.rat,20,9,9,Spatial,60,45.75,26.5,0
10,10/3/2007,n,010307a.rat,20,9,10,Spatial,56.5,35.83,22.7,0
10,10/3/2007,n,010307a.rat,20,9,11,Spatial,37.6,24,28.1,0
10,10/3/2007,n,010307a.rat,20,9,12,Spatial,23,9.13,24.2,0
10,10/3/2007,n,010307a.rat,20,9,13,Spatial,1,0.02,10.8,0
10,10/3/2007,n,010307a.rat,20,9,14,Spatial,8.4,5.12,31,0
10,10/3/2007,n,010307a.rat,20,9,15,Spatial,7.1,1.5,26.1,0
10,10/3/2007,n,010307a.rat,20,9,16,Spatial,21.6,9.14,27.2,0
10,10/3/2007,n,010307a.rat,20,9,17,Spatial,32.8,16.4,25.2,0
10,10/3/2007,n,010307a.rat,20,9,18,Spatial,15.2,6.75,25.1,0
10,10/3/2007,n,010307a.rat,20,9,19,Spatial,53.3,34.45,25.3,0
10,10/3/2007,n,010307a.rat,20,9,20,Spatial,8.1,1.92,24,0
10,10/3/2007,n,010307a.rat,20,9,21,Spatial,10.1,3.64,28,0
10,10/3/2007,n,010307a.rat,20,9,22,Spatial,5,1.59,33,0
10,10/3/2007,n,010307a.rat,20,9,23,Spatial,5.2,1.09,34.2,0
10,10/3/2007,n,010307a.rat,20,9,24,Spatial,5,0.58,28.2,0
10,10/3/2007,n,010307a.rat,20,9,1,Probe,60,27.6,22.6,0
10,10/3/2007,n,010307a.rat,20,9,1,Visible,10.1,6.81,30.9,0
10,10/3/2007,n,010307a.rat,20,9,2,Visible,23.4,11.56,26.5,0
10,10/3/2007,n,010307a.rat,20,9,3,Visible,4.3,1.1,30,0
10,10/3/2007,n,010307a.rat,20,9,4,Visible,18.2,12.38,28.3,0
10,10/3/2007,n,010307a.rat,20,9,5,Visible,9.7,4.76,34.1,0
10,10/3/2007,n,010307a.rat,20,9,6,Visible,4.9,1.32,33.6,0
10,10/3/2007,n,010307a.rat,20,9,7,Visible,4.3,2.36,29.7,0
10,10/3/2007,n,010307a.rat,20,9,8,Visible,1,-0.02,33.1,0
10,10/3/2007,n,010307a.rat,20,9,9,Visible,3.7,1.65,30.6,0
10,10/3/2007,n,010307a.rat,20,9,10,Visible,4.4,0.64,29.8,0
10,10/3/2007,n,010307a.rat,20,9,11,Visible,1.6,-0.22,15.7,0
10,10/3/2007,n,010307a.rat,20,9,12,Visible,2.2,0.21,36.6,0
11,10/3/2007,n,010307b.rat,21,9,1,Spatial,60,38.28,15.5,0
11,10/3/2007,n,010307b.rat,21,9,2,Spatial,60,36.58,12.2,0
11,10/3/2007,n,010307b.rat,21,9,3,Spatial,21.1,16.06,24.3,0
11,10/3/2007,n,010307b.rat,21,9,4,Spatial,60,41.86,21,0
11,10/3/2007,n,010307b.rat,21,9,5,Spatial,60,41.18,21.4,0
11,10/3/2007,n,010307b.rat,21,9,6,Spatial,56.2,31.21,19.7,0
11,10/3/2007,n,010307b.rat,21,9,7,Spatial,60,44,24.9,0
11,10/3/2007,n,010307b.rat,21,9,8,Spatial,60,37.18,24.3,0
11,10/3/2007,n,010307b.rat,21,9,9,Spatial,60,43.52,27.6,0
11,10/3/2007,n,010307b.rat,21,9,10,Spatial,8.4,1.75,25.5,0
11,10/3/2007,n,010307b.rat,21,9,11,Spatial,6.8,1.87,29.7,0
11,10/3/2007,n,010307b.rat,21,9,12,Spatial,2.8,-0.12,30.4,0
11,10/3/2007,n,010307b.rat,21,9,13,Spatial,25.6,13.79,27.6,0
11,10/3/2007,n,010307b.rat,21,9,14,Spatial,9.8,4.11,31.4,0
11,10/3/2007,n,010307b.rat,21,9,15,Spatial,14.5,9.47,29.7,0
11,10/3/2007,n,010307b.rat,21,9,16,Spatial,4.5,0.45,29.5,0
11,10/3/2007,n,010307b.rat,21,9,17,Spatial,10.7,3.57,29.7,0
11,10/3/2007,n,010307b.rat,21,9,18,Spatial,14.2,6.99,29.6,0
11,10/3/2007,n,010307b.rat,21,9,19,Spatial,1.4,0.13,19.7,0
11,10/3/2007,n,010307b.rat,21,9,20,Spatial,4.2,0.73,30.5,0
11,10/3/2007,n,010307b.rat,21,9,21,Spatial,6.5,1.71,27.4,0
11,10/3/2007,n,010307b.rat,21,9,22,Spatial,10.9,4.26,28.7,0
11,10/3/2007,n,010307b.rat,21,9,23,Spatial,1.7,-0.01,30.3,0
11,10/3/2007,n,010307b.rat,21,9,24,Spatial,2.5,-0.1,32.5,0
11,10/3/2007,n,010307b.rat,21,9,1,Probe,60,29.81,24.9,0
11,10/3/2007,n,010307b.rat,21,9,1,Visible,4.3,0.87,27.2,0
11,10/3/2007,n,010307b.rat,21,9,2,Visible,4.4,0.47,30,0
11,10/3/2007,n,010307b.rat,21,9,3,Visible,4,1.27,59.2,0
11,10/3/2007,n,010307b.rat,21,9,4,Visible,7.5,1.92,30.7,0
11,10/3/2007,n,010307b.rat,21,9,5,Visible,1.5,-0.08,13.7,0
11,10/3/2007,n,010307b.rat,21,9,6,Visible,5.7,0.51,30.7,0
11,10/3/2007,n,010307b.rat,21,9,7,Visible,3.1,1.04,25.4,0
11,10/3/2007,n,010307b.rat,21,9,8,Visible,3,0.51,37.5,0
11,10/3/2007,n,010307b.rat,21,9,9,Visible,5,2.34,28.5,0
11,10/3/2007,n,010307b.rat,21,9,10,Visible,2.7,-0.09,30.8,0
11,10/3/2007,n,010307b.rat,21,9,11,Visible,2.2,0.58,28.8,0
11,10/3/2007,n,010307b.rat,21,9,12,Visible,2.7,0.78,34.8,0
12,10/3/2007,n,010307b.rat,22,9,1,Spatial,2.4,-0.05,29.6,0
12,10/3/2007,n,010307b.rat,22,9,2,Spatial,60,45.26,22.5,0
12,10/3/2007,n,010307b.rat,22,9,3,Spatial,60,45.25,26.1,0
12,10/3/2007,n,010307b.rat,22,9,4,Spatial,33.6,23.11,25.1,0
12,10/3/2007,n,010307b.rat,22,9,5,Spatial,60,42,28,0
12,10/3/2007,n,010307b.rat,22,9,6,Spatial,60,34.18,21.8,0
12,10/3/2007,n,010307b.rat,22,9,7,Spatial,60,44.87,27.8,0
12,10/3/2007,n,010307b.rat,22,9,8,Spatial,60,43.01,25.8,0
12,10/3/2007,n,010307b.rat,22,9,9,Spatial,31.2,18.85,27.4,0
12,10/3/2007,n,010307b.rat,22,9,10,Spatial,19.1,10.59,29.3,0
12,10/3/2007,n,010307b.rat,22,9,11,Spatial,37.1,18.14,28.6,0
12,10/3/2007,n,010307b.rat,22,9,12,Spatial,21.9,14.33,30.9,0
12,10/3/2007,n,010307b.rat,22,9,13,Spatial,38,19.45,27.8,0
12,10/3/2007,n,010307b.rat,22,9,14,Spatial,7.8,3.28,27.9,0
12,10/3/2007,n,010307b.rat,22,9,15,Spatial,18.7,9.12,32.4,0
12,10/3/2007,n,010307b.rat,22,9,16,Spatial,2.9,0.15,33,0
12,10/3/2007,n,010307b.rat,22,9,17,Spatial,4.3,0.7,37.3,0
12,10/3/2007,n,010307b.rat,22,9,18,Spatial,3.6,0.01,34.1,0
12,10/3/2007,n,010307b.rat,22,9,19,Spatial,3.3,-0.08,35.1,0
12,10/3/2007,n,010307b.rat,22,9,20,Spatial,9,2.76,28.4,0
12,10/3/2007,n,010307b.rat,22,9,21,Spatial,3.1,0.05,36.8,0
12,10/3/2007,n,010307b.rat,22,9,22,Spatial,10.4,4.24,32.3,0
12,10/3/2007,n,010307b.rat,22,9,23,Spatial,2.3,0.02,36.2,0
12,10/3/2007,n,010307b.rat,22,9,24,Spatial,10.4,2.66,28.4,0
12,10/3/2007,n,010307b.rat,22,9,1,Probe,60,21.62,23.4,0
12,10/3/2007,n,010307b.rat,22,9,1,Visible,2,-0.17,33.1,0
12,10/3/2007,n,010307b.rat,22,9,2,Visible,0.9,0.51,0,0
12,10/3/2007,n,010307b.rat,22,9,3,Visible,5.7,3.1,31.9,0
12,10/3/2007,n,010307b.rat,22,9,4,Visible,4.2,0.48,34.3,0
12,10/3/2007,n,010307b.rat,22,9,5,Visible,2.7,0.04,38.1,0
12,10/3/2007,n,010307b.rat,22,9,6,Visible,4.9,2.63,34.8,0
12,10/3/2007,n,010307b.rat,22,9,7,Visible,0.9,-4.83,2.2,0
12,10/3/2007,n,010307b.rat,22,9,8,Visible,3.1,-0.18,27.9,0
12,10/3/2007,n,010307b.rat,22,9,9,Visible,1.2,-1.02,27.3,0
12,10/3/2007,n,010307b.rat,22,9,10,Visible,2.5,-0.12,31.3,0
12,10/3/2007,n,010307b.rat,22,9,11,Visible,1.1,-1.35,18.9,0
12,10/3/2007,n,010307b.rat,22,9,12,Visible,17.4,9.23,27.5,0
13,10/3/2007,n,010307a.rat,23,24,1,Spatial,59.4,38.19,11.9,0
13,10/3/2007,n,010307a.rat,23,24,2,Spatial,60,42.77,11.2,0
13,10/3/2007,n,010307a.rat,23,24,3,Spatial,60,42.9,17.9,0
13,10/3/2007,n,010307a.rat,23,24,4,Spatial,60,42.04,14,0
13,10/3/2007,n,010307a.rat,23,24,5,Spatial,4,0.13,21.8,0
13,10/3/2007,n,010307a.rat,23,24,6,Spatial,60,44.1,17.8,0
13,10/3/2007,n,010307a.rat,23,24,7,Spatial,60,46.09,18.5,0
13,10/3/2007,n,010307a.rat,23,24,8,Spatial,32.6,22.36,19.1,0
13,10/3/2007,n,010307a.rat,23,24,9,Spatial,60,43.8,21.5,0
13,10/3/2007,n,010307a.rat,23,24,10,Spatial,10.7,4.9,19.3,0
13,10/3/2007,n,010307a.rat,23,24,11,Spatial,57.3,35.76,22,0
13,10/3/2007,n,010307a.rat,23,24,12,Spatial,60,34.46,19.9,0
13,10/3/2007,n,010307a.rat,23,24,13,Spatial,7.8,3.92,28.4,0
13,10/3/2007,n,010307a.rat,23,24,14,Spatial,35.3,21.48,23.3,0
13,10/3/2007,n,010307a.rat,23,24,15,Spatial,5.5,-0.01,23,0
13,10/3/2007,n,010307a.rat,23,24,16,Spatial,3.3,0.1,26.9,0
13,10/3/2007,n,010307a.rat,23,24,17,Spatial,13.9,5.47,23.2,0
13,10/3/2007,n,010307a.rat,23,24,18,Spatial,7.6,4.28,26.2,0
13,10/3/2007,n,010307a.rat,23,24,19,Spatial,43.6,18.67,22.3,0
13,10/3/2007,n,010307a.rat,23,24,20,Spatial,3.7,-0.1,26.2,0
13,10/3/2007,n,010307a.rat,23,24,21,Spatial,19,8.69,25.4,0
13,10/3/2007,n,010307a.rat,23,24,22,Spatial,2.8,0.1,25.7,0
13,10/3/2007,n,010307a.rat,23,24,23,Spatial,8.5,3.11,27.6,0
13,10/3/2007,n,010307a.rat,23,24,24,Spatial,3.7,-0.03,26.8,0
13,10/3/2007,n,010307a.rat,23,24,1,Probe,60,23.12,20.1,0
13,10/3/2007,n,010307a.rat,23,24,1,Visible,5.6,-0.15,20.4,0
13,10/3/2007,n,010307a.rat,23,24,2,Visible,25.5,8.94,19.9,0
13,10/3/2007,n,010307a.rat,23,24,3,Visible,3,0.16,24.8,0
13,10/3/2007,n,010307a.rat,23,24,4,Visible,1.4,-0.34,31.2,0
13,10/3/2007,n,010307a.rat,23,24,5,Visible,2.9,0.14,26.9,0
13,10/3/2007,n,010307a.rat,23,24,6,Visible,7.3,0.82,23.9,0
13,10/3/2007,n,010307a.rat,23,24,7,Visible,11.2,2.43,26.1,0
13,10/3/2007,n,010307a.rat,23,24,8,Visible,4.3,0.79,29.2,0
13,10/3/2007,n,010307a.rat,23,24,9,Visible,6.8,2.15,24.8,0
13,10/3/2007,n,010307a.rat,23,24,10,Visible,1.7,-0.03,25.6,0
13,10/3/2007,n,010307a.rat,23,24,11,Visible,10.9,2.32,25.5,0
13,10/3/2007,n,010307a.rat,23,24,12,Visible,1.6,-2.51,11.9,0
14,10/3/2007,n,010307a.rat,24,24,1,Spatial,60,49.87,16.6,0
14,10/3/2007,n,010307a.rat,24,24,2,Spatial,60,27.36,13.3,0
14,10/3/2007,n,010307a.rat,24,24,3,Spatial,60,46.53,18.4,0
14,10/3/2007,n,010307a.rat,24,24,4,Spatial,45.8,22.45,15.7,0
14,10/3/2007,n,010307a.rat,24,24,5,Spatial,19.6,6.67,19,0
14,10/3/2007,n,010307a.rat,24,24,6,Spatial,31.2,18.57,19.8,0
14,10/3/2007,n,010307a.rat,24,24,7,Spatial,43.7,31.11,24.6,0
14,10/3/2007,n,010307a.rat,24,24,8,Spatial,4.3,-0.01,27.7,0
14,10/3/2007,n,010307a.rat,24,24,9,Spatial,60,44.34,22.4,0
14,10/3/2007,n,010307a.rat,24,24,10,Spatial,60,38.4,19.7,0
14,10/3/2007,n,010307a.rat,24,24,11,Spatial,8.7,5.76,29.3,0
14,10/3/2007,n,010307a.rat,24,24,12,Spatial,60,38.93,21.9,0
14,10/3/2007,n,010307a.rat,24,24,13,Spatial,60,38.28,23.5,0
14,10/3/2007,n,010307a.rat,24,24,14,Spatial,2.7,-0.08,26.5,0
14,10/3/2007,n,010307a.rat,24,24,15,Spatial,60,37.05,18.2,0
14,10/3/2007,n,010307a.rat,24,24,16,Spatial,9,1.11,21.7,0
14,10/3/2007,n,010307a.rat,24,24,17,Spatial,60,44.67,22.5,0
14,10/3/2007,n,010307a.rat,24,24,18,Spatial,3,-0.09,27.8,0
14,10/3/2007,n,010307a.rat,24,24,19,Spatial,60,38.15,23.9,0
14,10/3/2007,n,010307a.rat,24,24,20,Spatial,2.8,0,27.8,0
14,10/3/2007,n,010307a.rat,24,24,21,Spatial,0.9,0.01,10.8,0
14,10/3/2007,n,010307a.rat,24,24,22,Spatial,35.3,17.95,24.9,0
14,10/3/2007,n,010307a.rat,24,24,23,Spatial,2.9,-0.06,29.7,0
14,10/3/2007,n,010307a.rat,24,24,24,Spatial,50,30.33,22.3,0
14,10/3/2007,n,010307a.rat,24,24,1,Probe,60,31.54,22,0
14,10/3/2007,n,010307a.rat,24,24,1,Visible,14.2,6.68,23.2,0
14,10/3/2007,n,010307a.rat,24,24,2,Visible,8.6,5.44,23,0
14,10/3/2007,n,010307a.rat,24,24,3,Visible,16.1,8.31,26.6,0
14,10/3/2007,n,010307a.rat,24,24,4,Visible,1.6,0.38,28,0
14,10/3/2007,n,010307a.rat,24,24,5,Visible,8,4.69,27.2,0
14,10/3/2007,n,010307a.rat,24,24,6,Visible,3.9,1.38,24.1,0
14,10/3/2007,n,010307a.rat,24,24,7,Visible,6.7,1.37,29.5,0
14,10/3/2007,n,010307a.rat,24,24,8,Visible,10.4,7.31,26.5,0
14,10/3/2007,n,010307a.rat,24,24,9,Visible,7.7,4.26,30.5,0
14,10/3/2007,n,010307a.rat,24,24,10,Visible,5.2,1.18,28.6,0
14,10/3/2007,n,010307a.rat,24,24,11,Visible,5.2,1.46,29.8,0
14,10/3/2007,n,010307a.rat,24,24,12,Visible,3.9,0.51,31.1,0
15,10/3/2007,n,010307a.rat,25,24,1,Spatial,60,22.23,8,0
15,10/3/2007,n,010307a.rat,25,24,2,Spatial,60,32.59,6.8,0
15,10/3/2007,n,010307a.rat,25,24,3,Spatial,60,36.42,12.9,0
15,10/3/2007,n,010307a.rat,25,24,4,Spatial,57.2,47.12,11.7,0
15,10/3/2007,n,010307a.rat,25,24,5,Spatial,18.1,15.52,17.8,0
15,10/3/2007,n,010307a.rat,25,24,6,Spatial,18.9,8.47,25.1,0
15,10/3/2007,n,010307a.rat,25,24,7,Spatial,60,49.42,20,0
15,10/3/2007,n,010307a.rat,25,24,8,Spatial,60,44.35,17.8,0
15,10/3/2007,n,010307a.rat,25,24,9,Spatial,49.9,40.92,18.9,0
15,10/3/2007,n,010307a.rat,25,24,10,Spatial,60,33.66,15.1,0
15,10/3/2007,n,010307a.rat,25,24,11,Spatial,30.8,21.36,23.5,0
15,10/3/2007,n,010307a.rat,25,24,12,Spatial,60,43.94,17.8,0
15,10/3/2007,n,010307a.rat,25,24,13,Spatial,46.8,37.61,22,0
15,10/3/2007,n,010307a.rat,25,24,14,Spatial,4.2,0.39,25.8,0
15,10/3/2007,n,010307a.rat,25,24,15,Spatial,38.7,24.58,22.6,0
15,10/3/2007,n,010307a.rat,25,24,16,Spatial,42,20.07,20.5,0
15,10/3/2007,n,010307a.rat,25,24,17,Spatial,15.1,3.59,24,0
15,10/3/2007,n,010307a.rat,25,24,18,Spatial,14.6,9.57,20.8,0
15,10/3/2007,n,010307a.rat,25,24,19,Spatial,22.3,10.35,24.8,0
15,10/3/2007,n,010307a.rat,25,24,20,Spatial,5.5,0.38,21.4,0
15,10/3/2007,n,010307a.rat,25,24,21,Spatial,9.7,4.74,25.3,0
15,10/3/2007,n,010307a.rat,25,24,22,Spatial,6.3,1.77,25.1,0
15,10/3/2007,n,010307a.rat,25,24,23,Spatial,11.8,4.49,24.8,0
15,10/3/2007,n,010307a.rat,25,24,24,Spatial,3.7,0.11,27.9,0
15,10/3/2007,n,010307a.rat,25,24,1,Probe,60,35.48,20.6,0
15,10/3/2007,n,010307a.rat,25,24,1,Visible,13.8,6.68,21.3,0
15,10/3/2007,n,010307a.rat,25,24,2,Visible,6.5,0.84,26.2,0
15,10/3/2007,n,010307a.rat,25,24,3,Visible,3.7,-0.17,23.1,0
15,10/3/2007,n,010307a.rat,25,24,4,Visible,2,-0.2,29.3,0
15,10/3/2007,n,010307a.rat,25,24,5,Visible,1,-0.04,20.5,0
15,10/3/2007,n,010307a.rat,25,24,6,Visible,7.4,1.2,25.6,0
15,10/3/2007,n,010307a.rat,25,24,7,Visible,4,1.2,23.1,0
15,10/3/2007,n,010307a.rat,25,24,8,Visible,4.1,0.12,26.4,0
15,10/3/2007,n,010307a.rat,25,24,9,Visible,3.9,1.12,26.8,0
15,10/3/2007,n,010307a.rat,25,24,10,Visible,4.3,0.3,24.6,0
15,10/3/2007,n,010307a.rat,25,24,11,Visible,13.7,6.9,25.2,0
15,10/3/2007,n,010307a.rat,25,24,12,Visible,4.6,1.33,24.1,0
16,10/3/2007,n,010307a.rat,26,24,1,Spatial,60,51.81,12.4,0
16,10/3/2007,n,010307a.rat,26,24,2,Spatial,60,33.4,8.2,0
16,10/3/2007,n,010307a.rat,26,24,3,Spatial,60,54.87,15.2,0
16,10/3/2007,n,010307a.rat,26,24,4,Spatial,60,53.77,14.6,0
16,10/3/2007,n,010307a.rat,26,24,5,Spatial,60,48,14.6,0
16,10/3/2007,n,010307a.rat,26,24,6,Spatial,60,35.72,13.3,0
16,10/3/2007,n,010307a.rat,26,24,7,Spatial,60,55.77,18.2,0
16,10/3/2007,n,010307a.rat,26,24,8,Spatial,60,42.82,21.7,0
16,10/3/2007,n,010307a.rat,26,24,9,Spatial,60,49.03,24,0
16,10/3/2007,n,010307a.rat,26,24,10,Spatial,60,42.78,22.2,0
16,10/3/2007,n,010307a.rat,26,24,11,Spatial,60,41.04,22.9,0
16,10/3/2007,n,010307a.rat,26,24,12,Spatial,60,33.18,15.7,0
16,10/3/2007,n,010307a.rat,26,24,13,Spatial,4.6,0.98,25.8,0
16,10/3/2007,n,010307a.rat,26,24,14,Spatial,60,43.86,20.4,0
16,10/3/2007,n,010307a.rat,26,24,15,Spatial,11,8.19,28.2,0
16,10/3/2007,n,010307a.rat,26,24,16,Spatial,60,37.94,18.5,0
16,10/3/2007,n,010307a.rat,26,24,17,Spatial,60,44.18,21.1,0
16,10/3/2007,n,010307a.rat,26,24,18,Spatial,53.8,39.44,19.9,0
16,10/3/2007,n,010307a.rat,26,24,19,Spatial,60,40.23,21.7,0
16,10/3/2007,n,010307a.rat,26,24,20,Spatial,60,37.87,16.1,0
16,10/3/2007,n,010307a.rat,26,24,21,Spatial,44.3,32.79,24,0
16,10/3/2007,n,010307a.rat,26,24,22,Spatial,13.9,8.08,22.6,0
16,10/3/2007,n,010307a.rat,26,24,23,Spatial,43.2,25.4,22.7,0
16,10/3/2007,n,010307a.rat,26,24,24,Spatial,60,31.48,16.8,0
16,10/3/2007,n,010307a.rat,26,24,1,Probe,60,44.05,23.7,0
16,10/3/2007,n,010307a.rat,26,24,1,Visible,12.6,9.06,23.1,0
16,10/3/2007,n,010307a.rat,26,24,2,Visible,8.2,1.62,24.1,0
16,10/3/2007,n,010307a.rat,26,24,3,Visible,15.1,10.86,22.7,0
16,10/3/2007,n,010307a.rat,26,24,4,Visible,11.6,7.25,19.2,0
16,10/3/2007,n,010307a.rat,26,24,5,Visible,6.9,2.78,23.8,0
16,10/3/2007,n,010307a.rat,26,24,6,Visible,1.2,-0.02,26.2,0
16,10/3/2007,n,010307a.rat,26,24,7,Visible,4.7,1.19,25,0
16,10/3/2007,n,010307a.rat,26,24,8,Visible,7.3,4.11,27.3,0
16,10/3/2007,n,010307a.rat,26,24,9,Visible,6,1.69,23,0
16,10/3/2007,n,010307a.rat,26,24,10,Visible,11.5,5.15,20,0
16,10/3/2007,n,010307a.rat,26,24,11,Visible,2,-0.96,18.8,0
16,10/3/2007,n,010307a.rat,26,24,12,Visible,3.3,0.78,22.8,0
17,10/3/2007,n,010307a.rat,27,24,1,Spatial,60,38.95,9.3,0
17,10/3/2007,n,010307a.rat,27,24,2,Spatial,60,40.45,5.9,0
17,10/3/2007,n,010307a.rat,27,24,3,Spatial,60,43.46,17.4,0
17,10/3/2007,n,010307a.rat,27,24,4,Spatial,60,33.81,8.1,0
17,10/3/2007,n,010307a.rat,27,24,5,Spatial,3.1,-0.06,31,0
17,10/3/2007,n,010307a.rat,27,24,6,Spatial,60,40.25,14.8,0
17,10/3/2007,n,010307a.rat,27,24,7,Spatial,3.6,0.03,30.8,0
17,10/3/2007,n,010307a.rat,27,24,8,Spatial,30.6,18.4,21.3,0
17,10/3/2007,n,010307a.rat,27,24,9,Spatial,60,33.76,19.2,0
17,10/3/2007,n,010307a.rat,27,24,10,Spatial,60,44.89,15.6,0
17,10/3/2007,n,010307a.rat,27,24,11,Spatial,15.6,11.09,27.7,0
17,10/3/2007,n,010307a.rat,27,24,12,Spatial,19.4,9.22,20.8,0
17,10/3/2007,n,010307a.rat,27,24,13,Spatial,3.2,-0.12,32,0
17,10/3/2007,n,010307a.rat,27,24,14,Spatial,43.9,22.26,21.1,0
17,10/3/2007,n,010307a.rat,27,24,15,Spatial,8.3,4.62,25.4,0
17,10/3/2007,n,010307a.rat,27,24,16,Spatial,2.9,0.01,33.2,0
17,10/3/2007,n,010307a.rat,27,24,17,Spatial,15.3,6.84,23.9,0
17,10/3/2007,n,010307a.rat,27,24,18,Spatial,7.5,0.97,23.9,0
17,10/3/2007,n,010307a.rat,27,24,19,Spatial,0.9,0.01,9.5,0
17,10/3/2007,n,010307a.rat,27,24,20,Spatial,23.9,11.18,25.5,0
17,10/3/2007,n,010307a.rat,27,24,21,Spatial,15.6,4.64,23,0
17,10/3/2007,n,010307a.rat,27,24,22,Spatial,44.9,28.87,21,0
17,10/3/2007,n,010307a.rat,27,24,23,Spatial,18.7,6.15,23.3,0
17,10/3/2007,n,010307a.rat,27,24,24,Spatial,14.2,4.82,21.4,0
17,10/3/2007,n,010307a.rat,27,24,1,Probe,60,29.02,20.3,0
17,10/3/2007,n,010307a.rat,27,24,1,Visible,35.4,17.13,22,0
17,10/3/2007,n,010307a.rat,27,24,2,Visible,4.7,1.84,24.7,0
17,10/3/2007,n,010307a.rat,27,24,3,Visible,6.6,1.42,21.1,0
17,10/3/2007,n,010307a.rat,27,24,4,Visible,9.4,1.81,22.7,0
17,10/3/2007,n,010307a.rat,27,24,5,Visible,2.6,-0.12,28.5,0
17,10/3/2007,n,010307a.rat,27,24,6,Visible,3.2,1.26,25.2,0
17,10/3/2007,n,010307a.rat,27,24,7,Visible,11.8,5.27,23.5,0
17,10/3/2007,n,010307a.rat,27,24,8,Visible,5.4,1.27,26.4,0
17,10/3/2007,n,010307a.rat,27,24,9,Visible,9.5,2.88,26.2,0
17,10/3/2007,n,010307a.rat,27,24,10,Visible,3.1,-0.09,23.1,0
17,10/3/2007,n,010307a.rat,27,24,11,Visible,4.2,0.13,24.3,0
17,10/3/2007,n,010307a.rat,27,24,12,Visible,1.3,-0.01,21.9,0
18,10/3/2007,n,010307a.rat,28,24,1,Spatial,19,9.13,17.3,0
18,10/3/2007,n,010307a.rat,28,24,2,Spatial,19.6,6.08,16.1,0
18,10/3/2007,n,010307a.rat,28,24,3,Spatial,60,46.61,12.1,0
18,10/3/2007,n,010307a.rat,28,24,5,Spatial,60,28.86,7.5,0
18,10/3/2007,n,010307a.rat,28,24,6,Spatial,60,50,9.5,0
18,10/3/2007,n,010307a.rat,28,24,7,Spatial,60,51.47,16.4,0
18,10/3/2007,n,010307a.rat,28,24,8,Spatial,31.8,11.85,12.1,0
18,10/3/2007,n,010307a.rat,28,24,9,Spatial,60,46.05,19.4,0
18,10/3/2007,n,010307a.rat,28,24,10,Spatial,60,42.36,9.5,0
18,10/3/2007,n,010307a.rat,28,24,11,Spatial,60,42.69,20.6,0
18,10/3/2007,n,010307a.rat,28,24,12,Spatial,60,44.67,8.5,0
18,10/3/2007,n,010307a.rat,28,24,13,Spatial,60,45.62,17.8,0
18,10/3/2007,n,010307a.rat,28,24,14,Spatial,60,48.81,18.3,0
18,10/3/2007,n,010307a.rat,28,24,15,Spatial,60,46.5,17.6,0
18,10/3/2007,n,010307a.rat,28,24,16,Spatial,60,48.16,16.1,0
18,10/3/2007,n,010307a.rat,28,24,17,Spatial,9.9,6.47,27.7,0
18,10/3/2007,n,010307a.rat,28,24,18,Spatial,60,40.21,17.4,0
18,10/3/2007,n,010307a.rat,28,24,19,Spatial,60,50,18.2,0
18,10/3/2007,n,010307a.rat,28,24,20,Spatial,60,40.63,17.4,0
18,10/3/2007,n,010307a.rat,28,24,21,Spatial,60,50.52,18.6,0
18,10/3/2007,n,010307a.rat,28,24,22,Spatial,4.9,0.22,26.4,0
18,10/3/2007,n,010307a.rat,28,24,23,Spatial,60,44.33,17.2,0
18,10/3/2007,n,010307a.rat,28,24,24,Spatial,60,45.01,14.8,0
18,10/3/2007,n,010307a.rat,28,24,1,Probe,60,45.38,22.8,0
18,10/3/2007,n,010307a.rat,28,24,1,Visible,54.1,37.86,16.4,0
